,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
72,0.696,0.543,11.0,-6.164,1.0,0.0489,0.308,0.0,0.0939,0.479,107.969,audio_features,0VhgEqMTNZwYL1ARDLLNCX,spotify:track:0VhgEqMTNZwYL1ARDLLNCX,https://api.spotify.com/v1/tracks/0VhgEqMTNZwYL1ARDLLNCX,https://api.spotify.com/v1/audio-analysis/0VhgEqMTNZwYL1ARDLLNCX,246880.0,4.0
73,0.628,0.737,7.0,-4.437,1.0,0.041,0.0625,0.0,0.0777,0.592,91.507,audio_features,1cOyWWUr3oXJIxY0AjJEx9,spotify:track:1cOyWWUr3oXJIxY0AjJEx9,https://api.spotify.com/v1/tracks/1cOyWWUr3oXJIxY0AjJEx9,https://api.spotify.com/v1/audio-analysis/1cOyWWUr3oXJIxY0AjJEx9,185194.0,4.0
74,0.683,0.797,10.0,-4.085,0.0,0.246,0.107,0.0,0.114,0.758,82.916,audio_features,76t5B0ttSAje5KHmQbv88t,spotify:track:76t5B0ttSAje5KHmQbv88t,https://api.spotify.com/v1/tracks/76t5B0ttSAje5KHmQbv88t,https://api.spotify.com/v1/audio-analysis/76t5B0ttSAje5KHmQbv88t,187973.0,4.0
75,0.746,0.754,1.0,-6.681,1.0,0.067,0.0152,0.0,0.0486,0.764,149.882,audio_features,1WP1r7fuvRqZRnUaTi2I1Q,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/tracks/1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/audio-analysis/1WP1r7fuvRqZRnUaTi2I1Q,206880.0,4.0
76,0.562,0.681,11.0,-4.934,0.0,0.0871,0.113,0.0,0.11,0.357,148.064,audio_features,3OalxlWH0v14kyBcNBMINt,spotify:track:3OalxlWH0v14kyBcNBMINt,https://api.spotify.com/v1/tracks/3OalxlWH0v14kyBcNBMINt,https://api.spotify.com/v1/audio-analysis/3OalxlWH0v14kyBcNBMINt,208733.0,4.0
77,0.518,0.575,5.0,-4.616,1.0,0.0302,0.0259,0.0,0.109,0.209,120.019,audio_features,5ELRkzdzz0HvGpMDlfZHkV,spotify:track:5ELRkzdzz0HvGpMDlfZHkV,https://api.spotify.com/v1/tracks/5ELRkzdzz0HvGpMDlfZHkV,https://api.spotify.com/v1/audio-analysis/5ELRkzdzz0HvGpMDlfZHkV,340707.0,4.0
78,0.736,0.761,4.0,-5.449,0.0,0.0338,0.0966,0.0,0.0823,0.114,119.999,audio_features,2tpfxAXiI52znho4WE3XFA,spotify:track:2tpfxAXiI52znho4WE3XFA,https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA,https://api.spotify.com/v1/audio-analysis/2tpfxAXiI52znho4WE3XFA,238427.0,4.0
79,0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,audio_features,7xoUc6faLbCqZO6fQEYprd,spotify:track:7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd,197267.0,4.0
80,0.7,0.696,11.0,-3.842,0.0,0.103,0.0129,0.0,0.488,0.375,93.066,audio_features,2woCw59DHRIb1vcyQ2a7Ca,spotify:track:2woCw59DHRIb1vcyQ2a7Ca,https://api.spotify.com/v1/tracks/2woCw59DHRIb1vcyQ2a7Ca,https://api.spotify.com/v1/audio-analysis/2woCw59DHRIb1vcyQ2a7Ca,223107.0,4.0
81,0.746,0.922,10.0,-5.014,1.0,0.236,0.246,0.0,0.515,0.638,86.961,audio_features,6UaRii9AH6Zss9xNMEQ2M9,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,https://api.spotify.com/v1/tracks/6UaRii9AH6Zss9xNMEQ2M9,https://api.spotify.com/v1/audio-analysis/6UaRii9AH6Zss9xNMEQ2M9,263373.0,4.0
82,0.742,0.713,1.0,-5.522,0.0,0.0303,0.0205,0.0,0.059,0.879,120.032,audio_features,5rwdhliMmo0aAQ08vU0AOZ,spotify:track:5rwdhliMmo0aAQ08vU0AOZ,https://api.spotify.com/v1/tracks/5rwdhliMmo0aAQ08vU0AOZ,https://api.spotify.com/v1/audio-analysis/5rwdhliMmo0aAQ08vU0AOZ,189960.0,4.0
83,0.687,0.761,9.0,-4.582,0.0,0.0876,0.102,0.0,0.147,0.743,113.939,audio_features,2GyA33q5rti5IxkMQemRDH,spotify:track:2GyA33q5rti5IxkMQemRDH,https://api.spotify.com/v1/tracks/2GyA33q5rti5IxkMQemRDH,https://api.spotify.com/v1/audio-analysis/2GyA33q5rti5IxkMQemRDH,223853.0,4.0
84,0.728,0.563,1.0,-8.053,0.0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,37FXw5QGFN7uwwsLy8uAc0,spotify:track:37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,217707.0,4.0
85,0.706,0.558,2.0,-7.237,0.0,0.0593,0.146,0.0,0.118,0.227,110.443,audio_features,2tJulUYLDKOg9XrtVkMgcJ,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,https://api.spotify.com/v1/tracks/2tJulUYLDKOg9XrtVkMgcJ,https://api.spotify.com/v1/audio-analysis/2tJulUYLDKOg9XrtVkMgcJ,223253.0,4.0
86,0.659,0.802,2.0,-4.79,1.0,0.148,0.208,0.0,0.123,0.863,177.936,audio_features,7CUYHcu0RnbOnMz4RuN07w,spotify:track:7CUYHcu0RnbOnMz4RuN07w,https://api.spotify.com/v1/tracks/7CUYHcu0RnbOnMz4RuN07w,https://api.spotify.com/v1/audio-analysis/7CUYHcu0RnbOnMz4RuN07w,228200.0,4.0
87,0.819,0.546,5.0,-8.095,0.0,0.057,0.189,0.0,0.131,0.888,155.034,audio_features,760Gu5DFBFjADZq5HvCHrR,spotify:track:760Gu5DFBFjADZq5HvCHrR,https://api.spotify.com/v1/tracks/760Gu5DFBFjADZq5HvCHrR,https://api.spotify.com/v1/audio-analysis/760Gu5DFBFjADZq5HvCHrR,276813.0,4.0
88,0.8,0.585,10.0,-7.343,1.0,0.0924,0.264,0.0,0.153,0.779,126.058,audio_features,6PGoSes0D9eUDeeAafB2As,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400.0,4.0
89,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.0,0.184,0.591,78.998,audio_features,1Slwb6dOYkBlWal1PGtnNg,spotify:track:1Slwb6dOYkBlWal1PGtnNg,https://api.spotify.com/v1/tracks/1Slwb6dOYkBlWal1PGtnNg,https://api.spotify.com/v1/audio-analysis/1Slwb6dOYkBlWal1PGtnNg,281560.0,4.0
90,0.609,0.378,4.0,-9.828,1.0,0.438,0.835,0.0,0.28,0.515,100.418,audio_features,3hB5DgAiMAQ4DzYbsMq1IT,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,https://api.spotify.com/v1/tracks/3hB5DgAiMAQ4DzYbsMq1IT,https://api.spotify.com/v1/audio-analysis/3hB5DgAiMAQ4DzYbsMq1IT,233720.0,4.0
91,0.358,0.557,10.0,-7.398,1.0,0.059,0.695,0.0,0.0902,0.494,85.043,audio_features,5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,211467.0,4.0
92,0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300.0,4.0
93,0.734,0.442,0.0,-8.432,1.0,0.0557,0.0594,1.63e-05,0.213,0.0973,117.967,audio_features,2y5aJvzXhHPA94U5GFAcXe,spotify:track:2y5aJvzXhHPA94U5GFAcXe,https://api.spotify.com/v1/tracks/2y5aJvzXhHPA94U5GFAcXe,https://api.spotify.com/v1/audio-analysis/2y5aJvzXhHPA94U5GFAcXe,245653.0,4.0
94,0.667,0.613,1.0,-5.353,1.0,0.0344,0.403,0.0,0.115,0.47,91.024,audio_features,7soJgKhQTO8hLP2JPRkL5O,spotify:track:7soJgKhQTO8hLP2JPRkL5O,https://api.spotify.com/v1/tracks/7soJgKhQTO8hLP2JPRkL5O,https://api.spotify.com/v1/audio-analysis/7soJgKhQTO8hLP2JPRkL5O,194453.0,4.0
95,0.612,0.28,0.0,-8.648,1.0,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827.0,4.0
96,0.677,0.401,9.0,-8.467,1.0,0.0308,0.712,0.0,0.116,0.195,111.825,audio_features,0qvzXomUDJVaUboy2wMfiS,spotify:track:0qvzXomUDJVaUboy2wMfiS,https://api.spotify.com/v1/tracks/0qvzXomUDJVaUboy2wMfiS,https://api.spotify.com/v1/audio-analysis/0qvzXomUDJVaUboy2wMfiS,232852.0,4.0
97,0.608,0.798,6.0,-5.092,0.0,0.0432,0.0736,0.0,0.156,0.501,92.943,audio_features,7zsXy7vlHdItvUSH8EwQss,spotify:track:7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,185360.0,4.0
98,0.681,0.372,5.0,-8.237,1.0,0.0432,0.64,0.0,0.169,0.476,91.873,audio_features,3VlbOrM6nYPprVvzBZllE5,spotify:track:3VlbOrM6nYPprVvzBZllE5,https://api.spotify.com/v1/tracks/3VlbOrM6nYPprVvzBZllE5,https://api.spotify.com/v1/audio-analysis/3VlbOrM6nYPprVvzBZllE5,201000.0,4.0
99,0.574,0.824,2.0,-6.885,1.0,0.0463,0.359,0.0,0.0816,0.434,149.981,audio_features,4rMNgxEwGWoPHIUcvB5BrB,spotify:track:4rMNgxEwGWoPHIUcvB5BrB,https://api.spotify.com/v1/tracks/4rMNgxEwGWoPHIUcvB5BrB,https://api.spotify.com/v1/audio-analysis/4rMNgxEwGWoPHIUcvB5BrB,257848.0,4.0
100,0.481,0.285,0.0,-10.848,1.0,0.0424,0.9,0.0,0.123,0.316,130.029,audio_features,2IjyFRCRn8x1bEquOM3vxg,spotify:track:2IjyFRCRn8x1bEquOM3vxg,https://api.spotify.com/v1/tracks/2IjyFRCRn8x1bEquOM3vxg,https://api.spotify.com/v1/audio-analysis/2IjyFRCRn8x1bEquOM3vxg,210160.0,4.0
101,0.621,0.31,9.0,-10.164,0.0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,audio_features,4zzzZ1UNfr75ASG1lUE9L1,spotify:track:4zzzZ1UNfr75ASG1lUE9L1,https://api.spotify.com/v1/tracks/4zzzZ1UNfr75ASG1lUE9L1,https://api.spotify.com/v1/audio-analysis/4zzzZ1UNfr75ASG1lUE9L1,240707.0,4.0
102,0.381,0.594,3.0,-5.97,1.0,0.0486,0.348,0.0,0.0925,0.273,143.86,audio_features,7IWkJwX9C0J7tHurTD7ViL,spotify:track:7IWkJwX9C0J7tHurTD7ViL,https://api.spotify.com/v1/tracks/7IWkJwX9C0J7tHurTD7ViL,https://api.spotify.com/v1/audio-analysis/7IWkJwX9C0J7tHurTD7ViL,290907.0,4.0
103,0.523,0.606,1.0,-4.754,0.0,0.0301,0.512,0.0,0.106,0.065,145.837,audio_features,161DnLWsx1i3u1JT05lzqU,spotify:track:161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/audio-analysis/161DnLWsx1i3u1JT05lzqU,217867.0,4.0
104,0.656,0.291,2.0,-10.572,1.0,0.0293,0.872,0.0,0.114,0.298,103.971,audio_features,4RCWB3V8V0dignt99LZ8vH,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533.0,4.0
105,0.546,0.311,1.0,-10.396,1.0,0.0288,0.818,1.65e-05,0.107,0.246,147.464,audio_features,13HVjjWUZFaWilh2QUJKsP,spotify:track:13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,260533.0,4.0
106,0.479,0.545,7.0,-7.346,1.0,0.0688,0.365,0.0,0.0963,0.244,74.897,audio_features,6GmUVqe73u5YRfUUynZK6I,spotify:track:6GmUVqe73u5YRfUUynZK6I,https://api.spotify.com/v1/tracks/6GmUVqe73u5YRfUUynZK6I,https://api.spotify.com/v1/audio-analysis/6GmUVqe73u5YRfUUynZK6I,252733.0,4.0
107,0.716,0.805,4.0,-3.839,1.0,0.0856,0.014,3.1e-06,0.291,0.719,142.886,audio_features,6tHWl8ows5JOZq9Yfaqn3M,spotify:track:6tHWl8ows5JOZq9Yfaqn3M,https://api.spotify.com/v1/tracks/6tHWl8ows5JOZq9Yfaqn3M,https://api.spotify.com/v1/audio-analysis/6tHWl8ows5JOZq9Yfaqn3M,133995.0,4.0
108,0.556,0.538,8.0,-5.408,0.0,0.0382,0.0689,0.0,0.196,0.291,143.95,audio_features,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,223347.0,4.0
109,0.637,0.713,0.0,-4.333,1.0,0.0747,0.181,0.000637,0.137,0.243,129.923,audio_features,4eWQlBRaTjPPUlzacqEeoQ,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,226973.0,4.0
110,0.727,0.86,1.0,-5.914,1.0,0.0615,0.0264,0.0,0.0485,0.482,104.958,audio_features,1G0xFA3KNiKdbjhT2asL43,spotify:track:1G0xFA3KNiKdbjhT2asL43,https://api.spotify.com/v1/tracks/1G0xFA3KNiKdbjhT2asL43,https://api.spotify.com/v1/audio-analysis/1G0xFA3KNiKdbjhT2asL43,205715.0,4.0
111,0.628,0.715,5.0,-7.097,1.0,0.0541,0.0524,0.0,0.119,0.429,139.991,audio_features,79jX8RM5CgPqDKdGEKNW9K,spotify:track:79jX8RM5CgPqDKdGEKNW9K,https://api.spotify.com/v1/tracks/79jX8RM5CgPqDKdGEKNW9K,https://api.spotify.com/v1/audio-analysis/79jX8RM5CgPqDKdGEKNW9K,211600.0,4.0
112,0.726,0.708,7.0,-6.908,0.0,0.356,0.303,0.0,0.348,0.417,105.084,audio_features,7wvYmO5QscgIDDT0eNwbYX,spotify:track:7wvYmO5QscgIDDT0eNwbYX,https://api.spotify.com/v1/tracks/7wvYmO5QscgIDDT0eNwbYX,https://api.spotify.com/v1/audio-analysis/7wvYmO5QscgIDDT0eNwbYX,200133.0,4.0
113,0.866,0.454,0.0,-9.383,1.0,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,audio_features,4xAk8Lw82G3YoVSOdVAsBx,spotify:track:4xAk8Lw82G3YoVSOdVAsBx,https://api.spotify.com/v1/tracks/4xAk8Lw82G3YoVSOdVAsBx,https://api.spotify.com/v1/audio-analysis/4xAk8Lw82G3YoVSOdVAsBx,247067.0,4.0
114,0.666,0.677,2.0,-5.743,1.0,0.0326,0.214,0.0,0.0979,0.178,100.014,audio_features,5TVirkSwFEXF1nLJEebe2I,spotify:track:5TVirkSwFEXF1nLJEebe2I,https://api.spotify.com/v1/tracks/5TVirkSwFEXF1nLJEebe2I,https://api.spotify.com/v1/audio-analysis/5TVirkSwFEXF1nLJEebe2I,178242.0,4.0
115,0.596,0.854,7.0,-5.114,0.0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,55S2PQgSMYAhgoTCcGCDfw,spotify:track:55S2PQgSMYAhgoTCcGCDfw,https://api.spotify.com/v1/tracks/55S2PQgSMYAhgoTCcGCDfw,https://api.spotify.com/v1/audio-analysis/55S2PQgSMYAhgoTCcGCDfw,203418.0,4.0
116,0.796,0.606,5.0,-5.254,0.0,0.0657,0.0767,2.99e-06,0.0863,0.42,110.007,audio_features,04JL2liXXV9B9coeGuUsPw,spotify:track:04JL2liXXV9B9coeGuUsPw,https://api.spotify.com/v1/tracks/04JL2liXXV9B9coeGuUsPw,https://api.spotify.com/v1/audio-analysis/04JL2liXXV9B9coeGuUsPw,199849.0,4.0
117,0.741,0.52,8.0,-7.513,1.0,0.0656,0.45,1.97e-06,0.222,0.347,102.998,audio_features,6Qs4SXO9dwPj5GKvVOv8Ki,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,171030.0,4.0
118,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,audio_features,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947.0,4.0
119,0.724,0.647,1.0,-5.642,1.0,0.0658,0.28,0.0,0.102,0.435,106.96,audio_features,2rPE9A1vEgShuZxxzR2tZH,spotify:track:2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,207333.0,4.0
120,0.52,0.761,4.0,-3.093,1.0,0.0853,0.256,4.96e-06,0.17,0.286,141.971,audio_features,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823.0,4.0
121,0.905,0.389,8.0,-14.505,1.0,0.332,0.74,0.162,0.106,0.196,120.046,audio_features,4NzMOnvSJVNKF7nw5NkXIP,spotify:track:4NzMOnvSJVNKF7nw5NkXIP,https://api.spotify.com/v1/tracks/4NzMOnvSJVNKF7nw5NkXIP,https://api.spotify.com/v1/audio-analysis/4NzMOnvSJVNKF7nw5NkXIP,193143.0,4.0
122,0.498,0.235,1.0,-16.541,0.0,0.188,0.72,0.0,0.144,0.0895,118.917,audio_features,4ZLzoOkj0MPWrTLvooIuaa,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/audio-analysis/4ZLzoOkj0MPWrTLvooIuaa,179080.0,4.0
123,0.615,0.419,11.0,-8.8,0.0,0.0395,0.0173,0.497,0.135,0.216,76.997,audio_features,67Hna13dNDkZvBpTXRIaOJ,spotify:track:67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/tracks/67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/audio-analysis/67Hna13dNDkZvBpTXRIaOJ,330773.0,4.0
124,0.64,0.755,1.0,-4.077,0.0,0.0287,0.0138,0.0208,0.12,0.744,116.883,audio_features,4g3Ax56IslQkI6XVfYKVc5,spotify:track:4g3Ax56IslQkI6XVfYKVc5,https://api.spotify.com/v1/tracks/4g3Ax56IslQkI6XVfYKVc5,https://api.spotify.com/v1/audio-analysis/4g3Ax56IslQkI6XVfYKVc5,216319.0,4.0
125,0.793,0.468,11.0,-10.054,1.0,0.0408,0.00839,0.0786,0.0689,0.534,96.0,audio_features,5LC90RzqxnfiYZvTq3Wx5N,spotify:track:5LC90RzqxnfiYZvTq3Wx5N,https://api.spotify.com/v1/tracks/5LC90RzqxnfiYZvTq3Wx5N,https://api.spotify.com/v1/audio-analysis/5LC90RzqxnfiYZvTq3Wx5N,205602.0,4.0
126,0.516,0.743,2.0,-8.47,1.0,0.0292,0.282,0.637,0.111,0.226,109.837,audio_features,5tR13oIwi5J3elcTZPTTIU,spotify:track:5tR13oIwi5J3elcTZPTTIU,https://api.spotify.com/v1/tracks/5tR13oIwi5J3elcTZPTTIU,https://api.spotify.com/v1/audio-analysis/5tR13oIwi5J3elcTZPTTIU,226293.0,4.0
127,0.757,0.902,4.0,-4.111,1.0,0.0309,0.00963,8.8e-06,0.641,0.766,125.022,audio_features,74IoFNuC2nDDFkrt4MAgpS,spotify:track:74IoFNuC2nDDFkrt4MAgpS,https://api.spotify.com/v1/tracks/74IoFNuC2nDDFkrt4MAgpS,https://api.spotify.com/v1/audio-analysis/74IoFNuC2nDDFkrt4MAgpS,206787.0,4.0
128,0.665,0.292,9.0,-18.086,1.0,0.0294,0.686,0.0128,0.0679,0.345,112.331,audio_features,57MbOuT7s2ES3IW9KuZQzI,spotify:track:57MbOuT7s2ES3IW9KuZQzI,https://api.spotify.com/v1/tracks/57MbOuT7s2ES3IW9KuZQzI,https://api.spotify.com/v1/audio-analysis/57MbOuT7s2ES3IW9KuZQzI,287507.0,4.0
129,0.584,0.684,10.0,-4.314,0.0,0.567,0.312,9.05e-05,0.112,0.72,210.164,audio_features,3NRql0A1Ef4RCvT473iqgD,spotify:track:3NRql0A1Ef4RCvT473iqgD,https://api.spotify.com/v1/tracks/3NRql0A1Ef4RCvT473iqgD,https://api.spotify.com/v1/audio-analysis/3NRql0A1Ef4RCvT473iqgD,213573.0,4.0
130,0.488,0.669,10.0,-4.919,1.0,0.0295,0.00651,0.735,0.169,0.753,169.91,audio_features,0SfSFwaaHFiRuon6mY79qr,spotify:track:0SfSFwaaHFiRuon6mY79qr,https://api.spotify.com/v1/tracks/0SfSFwaaHFiRuon6mY79qr,https://api.spotify.com/v1/audio-analysis/0SfSFwaaHFiRuon6mY79qr,203777.0,4.0
131,0.565,0.631,2.0,-7.623,0.0,0.0333,0.394,0.734,0.0967,0.178,79.987,audio_features,6HV9d8u4WJ9lzbGrH5OQ6G,spotify:track:6HV9d8u4WJ9lzbGrH5OQ6G,https://api.spotify.com/v1/tracks/6HV9d8u4WJ9lzbGrH5OQ6G,https://api.spotify.com/v1/audio-analysis/6HV9d8u4WJ9lzbGrH5OQ6G,172173.0,4.0
132,0.652,0.702,0.0,-5.791,1.0,0.184,0.514,0.0014,0.358,0.623,151.989,audio_features,34hdwAVK7oA3OswpGv5gVX,spotify:track:34hdwAVK7oA3OswpGv5gVX,https://api.spotify.com/v1/tracks/34hdwAVK7oA3OswpGv5gVX,https://api.spotify.com/v1/audio-analysis/34hdwAVK7oA3OswpGv5gVX,206147.0,4.0
133,0.773,0.741,9.0,-8.737,0.0,0.0428,0.0495,0.000961,0.102,0.647,124.969,audio_features,2uXEIjY0BLmZLehKai9RRS,spotify:track:2uXEIjY0BLmZLehKai9RRS,https://api.spotify.com/v1/tracks/2uXEIjY0BLmZLehKai9RRS,https://api.spotify.com/v1/audio-analysis/2uXEIjY0BLmZLehKai9RRS,281171.0,4.0
134,0.546,0.859,1.0,-5.966,1.0,0.0306,0.00223,0.000947,0.0529,0.645,99.965,audio_features,2drEUEg0TYQR6dDEHkpuPE,spotify:track:2drEUEg0TYQR6dDEHkpuPE,https://api.spotify.com/v1/tracks/2drEUEg0TYQR6dDEHkpuPE,https://api.spotify.com/v1/audio-analysis/2drEUEg0TYQR6dDEHkpuPE,292267.0,4.0
135,0.742,0.509,10.0,-6.352,0.0,0.0719,0.0255,2.25e-06,0.165,0.753,102.992,audio_features,6cEB2E0KoG5GOVmgKiCX4T,spotify:track:6cEB2E0KoG5GOVmgKiCX4T,https://api.spotify.com/v1/tracks/6cEB2E0KoG5GOVmgKiCX4T,https://api.spotify.com/v1/audio-analysis/6cEB2E0KoG5GOVmgKiCX4T,215427.0,4.0
136,0.517,0.737,6.0,-8.189,0.0,0.0352,0.434,0.684,0.392,0.558,79.82,audio_features,3ZzhV6JIDKWvWR7wiKWD0C,spotify:track:3ZzhV6JIDKWvWR7wiKWD0C,https://api.spotify.com/v1/tracks/3ZzhV6JIDKWvWR7wiKWD0C,https://api.spotify.com/v1/audio-analysis/3ZzhV6JIDKWvWR7wiKWD0C,426614.0,4.0
137,0.865,0.411,4.0,-10.495,0.0,0.107,0.113,0.00141,0.0278,0.72,103.969,audio_features,6WuoAqaiIfhgA4ftXLFiX5,spotify:track:6WuoAqaiIfhgA4ftXLFiX5,https://api.spotify.com/v1/tracks/6WuoAqaiIfhgA4ftXLFiX5,https://api.spotify.com/v1/audio-analysis/6WuoAqaiIfhgA4ftXLFiX5,157589.0,4.0
138,0.561,0.33,5.0,-13.51,1.0,0.0268,0.76,0.134,0.106,0.378,79.01,audio_features,5ARrtxJLVCeTv5TWo1oKgC,spotify:track:5ARrtxJLVCeTv5TWo1oKgC,https://api.spotify.com/v1/tracks/5ARrtxJLVCeTv5TWo1oKgC,https://api.spotify.com/v1/audio-analysis/5ARrtxJLVCeTv5TWo1oKgC,271520.0,4.0
139,0.42,0.33,9.0,-13.925,1.0,0.0275,0.245,0.000679,0.0677,0.175,157.143,audio_features,1LzNfuep1bnAUR9skqdHCK,spotify:track:1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/tracks/1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/audio-analysis/1LzNfuep1bnAUR9skqdHCK,295600.0,3.0
140,0.637,0.611,7.0,-12.842,0.0,0.0325,0.0374,0.222,0.122,0.815,108.242,audio_features,4ahvXivkbvsbv1fgxd2qLq,spotify:track:4ahvXivkbvsbv1fgxd2qLq,https://api.spotify.com/v1/tracks/4ahvXivkbvsbv1fgxd2qLq,https://api.spotify.com/v1/audio-analysis/4ahvXivkbvsbv1fgxd2qLq,272947.0,4.0
141,0.687,0.361,7.0,-9.782,1.0,0.0501,0.631,0.00479,0.117,0.453,80.935,audio_features,0aefDhwto2nL2kTHIiil0J,spotify:track:0aefDhwto2nL2kTHIiil0J,https://api.spotify.com/v1/tracks/0aefDhwto2nL2kTHIiil0J,https://api.spotify.com/v1/audio-analysis/0aefDhwto2nL2kTHIiil0J,232053.0,4.0
142,0.625,0.572,6.0,-6.446,0.0,0.113,0.00577,1.72e-05,0.284,0.167,83.65,audio_features,1BBKX7HKP2h49AmingCDQb,spotify:track:1BBKX7HKP2h49AmingCDQb,https://api.spotify.com/v1/tracks/1BBKX7HKP2h49AmingCDQb,https://api.spotify.com/v1/audio-analysis/1BBKX7HKP2h49AmingCDQb,175527.0,4.0
